frame,time_ms,hand_label,imu_roll,imu_pitch,imu_yaw,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,index_abduction,index_dip_flex,index_mcp_flex,index_pip_flex,middle_abduction,middle_dip_flex,middle_mcp_flex,middle_pip_flex,pinky_abduction,pinky_dip_flex,pinky_mcp_flex,pinky_pip_flex,ring_abduction,ring_dip_flex,ring_mcp_flex,ring_pip_flex,thumb_abduction,thumb_cmc_flex,thumb_ip_flex,thumb_mcp_flex,wrist_pitch_from_camera,wrist_pitch_world,wrist_roll_from_camera,wrist_roll_world,wrist_yaw_world
11,696413.578,Left,-0.01749775050853233,0.806527009183329,-0.014561143722459478,0.9197506407403301,-0.005189847166196966,0.3924553176237789,-0.003263129320554922,-0.14650564985757636,1.1945171416966043,1.0575976201275736,0.769992719019231,0.0,1.2157116229430058,0.8449851402228679,1.5671157673830705,0.43091291508405555,1.1017192577438197,1.3539264911251068,0.6861402746108087,0.24590264898560638,1.199158675811122,1.425812510530901,0.9216012475666155,-0.4542470379951373,0.2546509695321846,0.23233317238686668,0.3012981301048949,0.633381379767087,0.4484317705939683,-1.4338232654835918,-1.407076563904396,1.1152129175958652
82,698811.800,Right,-0.04973927453636161,0.8539407417646295,-0.07535999966910802,0.9096851144829959,-0.00702321513234008,0.41454582588205446,-0.02398802161556812,-0.22156560879515202,0.6615403960947241,1.6415106240146318,0.97010309113542,0.0,0.962285125608866,1.4411433041139587,0.963697479853554,0.504675180824272,1.5031946469840936,1.5346317060428953,0.7835640069023757,0.23634195025023816,0.8842654459598003,1.9586533191526723,0.410466043053344,-0.7700888830742069,0.8372269497918197,0.26163433150355964,0.32806454936704865,-0.5482396934415785,-0.438646662694355,-2.38759991652495,2.77840372645215,-1.9430860185868541
83,698845.578,Right,-0.05284681313243505,0.8532662923761538,-0.0768833640944656,0.9097941939942488,-0.008136343345423883,0.4142824049832671,-0.02405022687213146,-0.20955904056436372,0.6972640919033832,1.181683158739462,0.6530936039668918,0.0,0.6937797956286467,1.2876024594838282,1.011851360916883,0.4616432413156666,1.269141811306599,1.6273599161002703,0.3773989042144419,0.2472881842180411,0.40732941051547256,1.7288130083370257,0.5659595717345547,-0.7211800655884781,0.626926511453473,0.3556206916990021,0.22505724969832164,-0.6098004732994154,-0.473902473191265,-2.40442275327029,2.8781267104132775,-1.996609431722473
84,698879.356,Right,-0.059107194478594936,0.8490984290744735,-0.08090316367937943,0.9105737221914458,-0.010253419716003902,0.4124822722854096,-0.024672634411601817,-0.17766394094011037,0.7739324957600249,0.9972483835733597,0.8646368749083453,0.0,0.5814836615807963,1.0576914233201893,1.150823613352125,0.4011799647336358,0.869625930170808,1.198403789609579,0.2681628649880716,0.19600201228949413,0.3844603303461396,1.2666736435429362,0.7212946743517255,-0.765367426865577,0.5989834170440251,0.2401248387952637,0.23222432939198567,-0.7689187759974783,-0.49213119205726336,-2.4498943852364627,2.9933485665122572,-2.190820948241882
85,698913.133,Right,-0.06292942626088126,0.8469131400100348,-0.08532298816978522,0.9109450180218321,-0.011138512433398943,0.41156028030977637,-0.025946933408657447,-0.1679540521830299,0.7087596848882938,1.0451605816101774,0.5686213616415392,0.0,0.4095050432849976,0.9024575461681974,0.9103732974035936,0.5574005133988642,0.5740036273450873,0.6587303294982201,0.5751531970950374,0.24035852553283463,0.46601223545422465,1.0751651424256492,0.5222775907666826,-0.7510132913639098,0.6194820339348586,0.1615259253071959,0.06498599991815368,-0.6471474747271305,-0.34603457749308836,-1.8513073783833152,-2.1667166076622135,-2.138501203957497
86,698946.911,Right,-0.06425168699953973,0.8457372917934773,-0.09007608198436927,0.9111141493387317,-0.01079446792946736,0.41106918775720946,-0.02786770915427046,-0.18568004491303833,0.6526876374911632,0.9001520650335832,0.5431980859346393,0.0,0.4444628163146134,0.7066426570254909,0.921710114342821,0.621370430887719,0.7076288881519055,0.4653078062426146,0.5804722725919622,0.24669049520701045,0.522863791444188,1.018539815585215,0.17290742873968146,-0.8148176882298602,0.8859791544185813,0.0642983539856381,0.030425394118264393,-0.45065894424696606,-0.16997679976413507,-1.6078054659852914,-1.5191514630146454,-2.0284675784403223
87,698980.689,Right,-0.0642481530002456,0.8456228394073324,-0.09144544514138506,0.9111182434752834,-0.010514541494250547,0.41102436162007655,-0.028494999183868427,-0.16274857383473865,0.36747157531624586,0.7526482812889168,0.4790228728578101,0.0,0.39740817584468546,0.5348449652453526,0.9307822244547515,0.48845754137753605,0.6188742065521704,0.5540045853655049,0.5984546631940941,0.1801478158985987,0.5413718963627088,1.1111426652834058,0.17650706360259205,-0.8410436201446934,0.662119654108023,0.1756564638083069,0.11686676308263078,-0.3018985432802213,-0.06579569833048642,-1.5686757100694155,-1.4029417680445628,-1.9226970843337379
88,699014.467,Right,-0.06405008799513212,0.8467479849038511,-0.09098931757242767,0.9108958863853801,-0.010487344422964694,0.41153098673248323,-0.02830100231680246,-0.12774942531266364,0.2975888000248257,0.8800456498776996,0.5492449504951384,0.0,0.4682437953022598,0.3251514121402237,0.5529043161139771,0.306418620640499,0.5663158374045985,1.6769126519666657,0.5588057819263881,0.10776622603954522,0.5447975676764494,1.9483899177484698,1.0946173575435778,-0.7865618771199346,0.6748937874698262,0.16458812102128295,0.24847949623564247,-0.007222125599986324,0.2976082358348565,-1.2199274271766412,-0.8943734792581194,-1.8604799892467903
89,699048.244,Right,-0.065510224571914,0.8478314723798513,-0.08943328235310956,0.9106878581515998,-0.011443198442254544,0.41203550487378243,-0.027265746790988133,-0.11367253998325644,0.31104985827926246,0.43378446620777744,0.39370124499277104,0.0,0.29177952661736617,0.3573809112473936,0.43532801384258857,0.2964989815622685,0.917760654445058,1.0481499966879229,0.8959951939542239,0.14273992087781118,0.5642557440479865,1.27295378430626,0.4518783231254515,-0.818418037911638,0.693861790079767,0.2745261692595551,0.301310303462067,0.23949540624827328,0.48029154034515864,-1.03414165828951,-0.08595389231927206,-1.6749538338132246
90,699082.022,Right,-0.06839502011709211,0.8485327139276613,-0.08858962406505118,0.9105380066889032,-0.012911513966673524,0.41238782829991005,-0.02626994960351377,-0.08665918736449034,0.2752351819691867,0.3699123524972814,0.590904724455164,0.0,0.35872516189862935,0.5160351039758324,0.8535673951426341,0.20566780859365383,0.8885643757440396,1.0881906846420955,1.1546825256976618,0.1548364463543825,0.44485060311648805,1.3615677149182828,0.2687147554168141,-0.7659346613468581,0.4386226525385988,0.37200946196576323,0.31746520808657763,-0.026748094126408526,0.33021874573605775,-1.187377747432377,0.45957150421410686,-1.9135239448990486
