frame,time_ms,hand_label,imu_roll,imu_pitch,imu_yaw,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,index_abduction,index_dip_flex,index_mcp_flex,index_pip_flex,middle_abduction,middle_dip_flex,middle_mcp_flex,middle_pip_flex,pinky_abduction,pinky_dip_flex,pinky_mcp_flex,pinky_pip_flex,ring_abduction,ring_dip_flex,ring_mcp_flex,ring_pip_flex,thumb_abduction,thumb_cmc_flex,thumb_ip_flex,thumb_mcp_flex,wrist_pitch_from_camera,wrist_pitch_world,wrist_roll_from_camera,wrist_roll_world,wrist_yaw_world
72,698487.000,Right,-0.047518656021833416,0.8577699365197946,-0.05321436031070885,0.9091143656029488,-0.010537411227010424,0.4161672867173483,-0.014311627625854674,-0.19750799873543373,0.736373977676684,1.0903881599925578,1.1246665032864085,0.0,0.9052742892030907,1.0957480385831686,1.1348195843321416,0.45655660301135137,0.9303816343419289,1.2369581666054752,0.8054525231347993,0.22541842591109684,0.5592014307109001,1.6429268430504211,0.8089893814278786,-0.6707053133133243,0.5501644976391535,0.3293246739203326,0.36415794583194483,-0.8018906028701225,-0.6687492187407736,-2.4546635904072787,-3.084246884654974,-2.1173832915066337
73,698520.778,Right,-0.049346509876557955,0.8517993775275514,-0.051872589352908526,0.9103483615882435,-0.011748427811156923,0.4134582524809591,-0.0134204490594938,-0.23592058061163157,0.6555861045376794,0.8634912884963173,0.9494389139560497,0.0,0.4429490054422134,0.9103982612771921,1.180350136855776,0.5681679009302801,0.7544388063541914,0.7472781688140611,0.6404939429428262,0.2605271475431748,0.3208803216882683,1.0555753124292369,0.8684198304181914,-0.8062229125299789,0.6365280132087916,0.1676406751680326,0.17635316434759263,-0.5492374550672368,-0.48077837565436465,-2.2166109650657,-3.077124040674327,-1.8893790558478973
74,698554.556,Right,-0.0477663974409823,0.8475489507314536,-0.05059672652891062,0.9112401981877994,-0.01136282451409115,0.4115058072174942,-0.013234729011226345,-0.19075856876032504,0.8180818196289126,0.8514014497326872,0.8947430080491552,0.0,0.3916869227998445,0.8088372973288465,1.1383634644320053,0.5634754850385435,0.9077076075374886,0.5900494431641938,0.679644066323386,0.2490880667479846,0.44359788887440166,0.8777842097460522,0.8180039421867042,-0.7496475771242475,0.604964090324045,0.029581253648773842,0.033476009497953374,-0.6341210597530417,-0.46395955012836376,-2.043562543438758,-2.5937391659444358,-2.0156425824801913
75,698588.333,Right,-0.044584251232150464,0.8434860926078668,-0.04925333237629841,0.912098221497896,-0.010253530669189442,0.40962637411089886,-0.013339155968382862,-0.1492900093691897,0.696907033017538,0.6691901285857491,0.6326726361356547,0.0,0.41470648066342797,0.5926902217364951,1.0277796728696003,0.44815921777554396,0.9064991138616159,0.3534062790901009,0.6337396171943221,0.18260265610246038,0.4844884314218185,0.6779532856776012,0.6266335459592995,-0.8026913615222856,0.6601861354454011,0.2950560772807136,0.017002527522618216,-0.43897181132557195,-0.30063496480345864,-1.8663579747704466,-2.33227049004163,-1.8858767044531193
76,698622.111,Right,-0.040734943999959944,0.840437922131331,-0.048052520796085484,0.912746421513012,-0.008790055855861846,0.40820474579938903,-0.013623158227734111,-0.16267474316789418,0.5284999243137616,0.687426831311932,0.5793647268920008,0.0,0.35447773679746275,0.595995477720412,0.8759189880396163,0.5289462314409962,0.7779945604121923,0.3360029626868668,0.5779136564047849,0.1967378070554182,0.5587768290225887,0.7179963602530623,0.43640875927352374,-0.8384491913707338,0.8141331593917416,0.17146383095229156,0.155561450392403,-0.40613891311877603,-0.22729479778455144,-1.6995237940052355,-1.7992528584065512,-1.9080753167005589
77,698655.889,Right,-0.03919185176248759,0.8397682263683868,-0.04805986430485558,0.9128892244918153,-0.00809434827665306,0.4078886154771776,-0.013950723881551724,-0.13789352128301538,0.28460559543469666,0.4679221673025138,0.5690147980926037,0.0,0.18119928829886822,0.4915304470066242,0.9045758994010149,0.4730169998149439,0.6871932288878475,0.5299544486426684,0.6353068036063227,0.1677310678788334,0.4614956667661141,1.0586107617606113,0.3181132420089372,-0.9000333888186652,0.6301774086629033,0.26004147639724096,0.19589187212552694,-0.24748307165699707,-0.028413534821930223,-1.5089773342768051,-1.3355069261837782,-1.8746149161247987
78,698689.667,Right,-0.038956038213175406,0.8405309760508997,-0.049133155635146246,0.9127272360697568,-0.00775624003400905,0.4082391670536272,-0.014478113149091554,-0.14509241723775446,0.24004400452284758,0.4281531211079468,0.46836574332428826,0.0,0.33558303731003436,0.40672490153537044,0.9423283756337462,0.3797315475097269,0.7308301732416838,0.521812263520951,0.6644502308545084,0.16521807281920206,0.4853079358373189,0.9979915968150848,0.1531634630159755,-0.8738952914956017,0.4446446790517533,0.1848844056997212,0.1938827631488671,-0.10665915425861369,0.09840050415162789,-1.466767261990238,-0.17836587420528174,-1.8015628441153242
79,698723.444,Right,-0.03943291622368649,0.8427226391068301,-0.051723765672715784,0.9122590636879304,-0.007410381923205423,0.40925206447997137,-0.015531731321850926,-0.15172123833407888,0.23601419659630318,0.4629864511889501,0.10056015683362984,0.0,0.29325187106008466,0.4192624469933772,0.9208258437699448,0.2855063888061241,0.652925649775526,0.8577600167958646,0.8391711765607224,0.16638852743645924,0.4426745936890817,1.212178919394146,0.3470213965459301,-0.8897949514756587,0.3861661483006191,0.3504060334676957,0.23973026555383647,0.11210185290265251,0.30695666477915845,-1.2049503955908123,-0.05750798241859423,-1.6951028272690674
80,698757.222,Right,-0.04032134444374555,0.8431349357225617,-0.054184041923325994,0.9121519252420244,-0.0073053746516643136,0.4094561832967752,-0.016466048053646508,-0.13997334828997865,0.230876118146639,0.5653474605898818,0.1602900541853871,0.0,0.4309643757113646,0.4800616176448016,0.9499135779422314,0.2833684208842255,0.5500786654183885,0.6475614726609304,0.6502039140070659,0.14198665341000152,0.29968929984170956,1.145495690747051,0.08556988144171074,-0.8952933965205238,0.4914117826965785,0.5084215389331472,0.14423612986641388,0.2239666612782136,0.36636297233404397,-1.1826862204480102,-0.40844194565642106,-1.5939003455430052
81,698791.000,Right,-0.04337013420134845,0.8424909817149062,-0.05807889457077135,0.9122385800891727,-0.007909779052776577,0.40920343348723465,-0.01762834122895903,-0.15154722928118075,0.39401993268612623,0.5219643101597695,0.437202895214714,0.0,0.39151517495638366,0.4429411009605855,0.72648628033207,0.2835844560198088,0.4755817779233511,0.5579524789802068,0.43912330468484573,0.1648827103805091,0.3020308436123065,0.9887872343926429,0.23625301561402656,-0.9529371516533736,0.604151529543596,0.7435310577128176,0.22143313399208608,0.5508204674701227,0.6055450321234006,-0.9932718953134209,-0.3767467690417157,-1.3326202245724121
