frame,time_ms,hand_label,imu_roll,imu_pitch,imu_yaw,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,index_abduction,index_dip_flex,index_mcp_flex,index_pip_flex,middle_abduction,middle_dip_flex,middle_mcp_flex,middle_pip_flex,pinky_abduction,pinky_dip_flex,pinky_mcp_flex,pinky_pip_flex,ring_abduction,ring_dip_flex,ring_mcp_flex,ring_pip_flex,thumb_abduction,thumb_cmc_flex,thumb_ip_flex,thumb_mcp_flex,wrist_pitch_from_camera,wrist_pitch_world,wrist_roll_from_camera,wrist_roll_world,wrist_yaw_world
106,696454.422,Right,-0.0972320881554977,0.900455167266466,-0.10012096672500671,0.8992159446149888,-0.021949291771838474,0.436301200035186,-0.023878366542644854,-0.22993684289771416,0.6772011927322952,1.0761647705851578,0.8536047491852683,0.0,0.4914972070093393,1.1842877737935114,1.0743472657232354,0.5682687154179427,1.0238575522672773,1.2816419161435642,0.3396924570821551,0.2716588256862249,0.5045774212734897,1.535755098054628,0.5026837361318948,-0.7507800976949758,0.7308815053590756,0.2557542498816163,0.28324646175600643,-0.6041913316508163,-0.39725301483304115,-2.1521434243831705,-3.069114893868619,-2.01810019051096
107,696479.900,Right,-0.10085038039165699,0.901023645772429,-0.10306964202846026,0.8990170022165256,-0.02291333155712053,0.43663288116230725,-0.02439541043859725,-0.23269159691893113,0.864918110807313,1.024789855328195,0.8740237715921766,0.0,0.7688323021967314,1.0612716840948724,1.1148067199382274,0.5306416966660944,1.020453164625756,1.1404344334456527,0.5323741625786109,0.26121673795283856,0.46839341928419076,1.3761409013090076,0.7616916953354673,-0.7669741376734049,0.7406931382083375,0.3463059224891345,0.24954705209289552,-0.5906199037670858,-0.35526680489285317,-2.0921983079192032,-3.0204697999242165,-2.0278569491232536
108,696513.678,Right,-0.10631330826347388,0.9035349678777217,-0.10916421840932931,0.8983335881642879,-0.023947409626990518,0.43789833559252817,-0.025852149491412204,-0.15557555510536653,0.8376462975689165,0.9387509918028161,0.8050688699142965,0.0,0.5900123421465011,0.9814637002621307,1.0809684571615366,0.4558132916291407,0.680186638953364,0.6422684894068738,0.5826299882386565,0.20167486553101924,0.39384168636794303,1.1292038640822208,0.5832075058621049,-0.655346996587128,0.5109292045794533,0.2937942484697875,0.27293557558608583,-0.7382030219064938,-0.3689217566264246,-1.9871608493765336,-2.5657183567128934,-2.2054218205163827
109,696547.456,Right,-0.10936133258234311,0.9045730702418656,-0.11277206090022932,0.8980245763936203,-0.024487761979502434,0.4384469647571729,-0.02676693485470991,-0.1491763254848101,0.7545936934331814,0.7336536007738967,0.7555114775872456,0.0,0.4567172981890595,0.7958854154581894,1.1420610421902035,0.4248693847643522,0.6488764057445291,0.48225992255488404,0.5916648820432382,0.1730442527045995,0.2801998907471228,0.8952308966512494,0.7101684735244191,-0.7498312925060986,0.5613277792302909,0.21638231417902665,0.23968312420850157,-0.550611489267713,-0.3362760806273087,-2.109926417680205,3.1243746959231813,-1.989602946282946
110,696581.233,Right,-0.11286731848050799,0.9056850635890376,-0.11584849002243826,0.8976985207941076,-0.025344835852472145,0.4390303799864989,-0.027337346407297625,-0.1312437709572963,0.516436499603603,0.8232680003913182,0.7488890628893987,0.0,0.3286492441136466,0.7576554143689203,1.1241135363844856,0.502956247295483,0.8131369379469349,0.49433671351020925,0.5843138514351858,0.1992418216524724,0.5082696181453379,0.868804749386896,0.6200560036437759,-0.7038360095693548,0.5613024527819914,0.139090051317452,0.09427909148159319,-0.6532322639502354,-0.28434968405503463,-1.7999722138476053,-2.0196600968326446,-2.1558030167442372
111,696615.011,Right,-0.11488529722745598,0.9070662999148957,-0.11725032326436789,0.8973541499448989,-0.025889192106494312,0.4396938293894344,-0.027470269485317143,-0.16009167145236855,0.3375263308512033,0.8502832857925173,0.5748164725387643,0.0,0.2638464622874328,0.7714125772962142,0.7681752627415399,0.5942568251607461,0.6621735731763754,0.6487158611058854,0.40355686112510103,0.2007977807998559,0.6323373483660628,1.5195222484654627,0.4061383974084287,-0.7445880549882627,0.597638209352009,0.19378335585626072,0.146399985157609,-0.4975791073209385,-0.05452237850405157,-1.4298643129858915,-1.1046137209891067,-2.139612696948491
112,696648.789,Right,-0.11656561452249271,0.9077489123653522,-0.11824446546109661,0.8971704774140882,-0.02639773442312072,0.44003514815526784,-0.027520219146564877,-0.1395666096453582,0.21167373356082786,0.46348353066185366,0.24381849290211788,0.0,0.4508480191577564,0.2457143123644121,0.26195349570304094,0.14482694851939276,1.00590730980795,1.3895696822857282,1.2107947186381611,0.11036735377903376,1.1114712353190939,1.9262237318809687,1.4409337957437338,-0.8964923576748067,0.31805182634951557,0.14967954018437402,0.32497520625143617,-0.0046527119476620525,0.2585780769280439,-1.3321084005305928,0.0531614900137267,-1.75353984948369
113,696682.567,Right,-0.11907802101298377,0.9090704933879074,-0.11977112573677487,0.8968289889198862,-0.027136119696748645,0.44068090006519456,-0.02759963692639101,-0.13102051272215004,0.2041233055299343,0.32774813808231595,0.269286564420677,0.0,0.6468068380098497,0.5356311185830749,0.32604070872560476,0.10096541269533224,1.2530239507938004,1.6686517892961856,0.9089362963742014,0.1542002803572802,1.622156906516897,2.260925422036137,1.4579648655527369,-0.8548586143499239,0.41305010169736134,0.22040360920008784,0.21870683764283472,-0.12211917909684461,0.2580331946691372,-1.7441792942128784,1.5716672193237584,-1.9107393043790075
114,696716.344,Left,-0.1200367673055346,0.91080011268269,-0.12101799196579825,0.8964227986214234,-0.027221638162178756,0.4414838206277806,-0.027878031698812148,-0.16803046421418372,0.5840901990518828,0.31493936304631953,0.19705577642122218,0.0,0.45250691084584815,0.413180002539729,0.9104220082548689,0.40754372525960886,1.0207374105128966,0.2878507812762283,1.1324887964708492,0.21952880221104795,0.7956862162136922,0.31332282053423555,1.2536693368414107,-0.7422420360183677,0.38014367717459985,0.21271886273643448,0.3729291731901889,-0.5488550264639684,-0.11874216203040915,2.6104183726948835,2.1791012667846332,-2.147658266325199
115,696750.122,Left,-0.11990683498023663,0.9121610182715737,-0.12199500577842678,0.8961146656520099,-0.026892640034678048,0.44210290213699094,-0.028289853965726745,-0.09490485212211502,0.5169720733235108,0.23819040549438109,0.19086340226969867,0.0,0.49196149752356577,0.4453065170650836,0.8921321123622183,0.2996040175075805,1.1008265557081356,0.6090128731461579,1.353677537141248,0.16385169637811664,1.2224455368875422,0.3550361396907311,0.6017155044659424,-0.6750728616020053,0.261721679625329,0.19647672662581162,0.362971526021834,-0.6175981949659076,-0.08211720342788652,2.4195989744615907,2.2706217688159045,-2.2739553975881446
